Tank,ColorID,ID,Temp,Treatment,Trial,Trial_date,Length,Weight,Notes,Ethovision_trial,DistMove,TimeMove,TimeNotMove,FreqArena,TimeArena,FreqPartial,TimePartial
C_14_5,Yellow,C_14_5_Yellow,14,control,Pre4,25/02/2024,5.6,2.1,,104,67.136,15.1818,16.5165,7,33.8671,8,32.8661
C_14_5,Yellow,C_14_5_Yellow,14,control,Post1,13/03/2024,5.6,2.1,,33,1826.9,201.201,8.50849,24,215.382,47,56.2228
C_14_5,Yellow,C_14_5_Yellow,14,control,Post2,16/03/2024,5.6,2.1,,29,2154.608,36.036,16.1828,13,55.3886,17,43.5435
C_14_5,Yellow,C_14_5_Yellow,14,control,Post3,19/03/2024,5.6,2.1,,32,118.573,7.50749,592.592,1,600.266,0,0
C_14_5,Yellow,C_14_5_Yellow,14,control,Post4,22/03/2024,5.6,2.1,,MISSING,NA,NA,NA,NA,NA,NA,NA
C_14_6,Blue,C_14_6_Blue,14,control,Pre1,16/02/2024,7.2,3.9,,29,589.689,61.5614,8.17482,8,71.0709,15,32.6993
C_14_6,Blue,C_14_6_Blue,14,control,Pre2,19/02/2024,7.2,3.9,,39,142.487,21.021,7.34066,5,29.1958,7,16.1828
C_14_6,Blue,C_14_6_Blue,14,control,Pre3,22/02/2024,7.2,3.9,,39,2519.1,215.882,1.66833,39,229.229,61,76.4096
C_14_6,Blue,C_14_6_Blue,14,control,Pre4,25/02/2024,7.2,3.9,,109,2334.74,229.896,5.33866,38,246.579,63,83.9171
C_14_6,Blue,C_14_6_Blue,14,control,Post1,13/03/2024,7.2,3.9,,36,1267.09,134.801,3.33666,30,146.646,43,63.3966
C_14_6,Blue,C_14_6_Blue,14,control,Post2,16/03/2024,7.2,3.9,,32,1332.89,122.622,3.67033,29,133.967,40,62.7293
C_14_6,Blue,C_14_6_Blue,14,control,Post3,19/03/2024,7.2,3.9,,35,580.015,68.7353,2.33566,18,74.9081,26,29.8631
C_14_6,Blue,C_14_6_Blue,14,control,Post4,22/03/2024,7.9,5.3,,24,2155.53,207.874,4.17083,35,219.052,55,81.4146
C_14_6,Orange,C_14_6_Orange,14,control,Pre1,16/02/2024,7.6,4.6,,30,0,0,0,0,0,0,0
C_14_6,Orange,C_14_6_Orange,14,control,Pre2,19/02/2024,7.6,4.6,DIED,,NA,NA,NA,NA,NA,NA,NA
C_14_6,Orange,C_14_6_Orange,14,control,Pre3,22/02/2024,7.6,4.6,DIED,,NA,NA,NA,NA,NA,NA,NA
C_14_6,Orange,C_14_6_Orange,14,control,Pre4,25/02/2024,7.6,4.6,DIED,,NA,NA,NA,NA,NA,NA,NA
C_14_6,Orange,C_14_6_Orange,14,control,Post1,13/03/2024,7.6,4.6,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
C_14_6,Orange,C_14_6_Orange,14,control,Post2,16/03/2024,7.6,4.6,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
C_14_6,Orange,C_14_6_Orange,14,control,Post3,19/03/2024,7.6,4.6,DIED,Missing,NA,NA,NA,NA,NA,NA,NA
C_14_6,Orange,C_14_6_Orange,14,control,Post4,22/03/2024,7.6,4.6,DIED,Mising,NA,NA,NA,NA,NA,NA,NA
C_14_6,Pink,C_14_6_Pink,14,control,Pre1,16/02/2024,7.5,4.5,,31,2522.41,222.555,5.67233,36,236.069,61,76.0759
C_14_6,Pink,C_14_6_Pink,14,control,Pre2,19/02/2024,7.5,4.5,,40,582.245,48.5484,1.001,9,51.0509,16,16.6833
C_14_6,Pink,C_14_6_Pink,14,control,Pre3,22/02/2024,7.5,4.5,,40,982.192,88.5883,4.17082,14,95.929,24,25.5254
C_14_6,Pink,C_14_6_Pink,14,control,Pre4,25/02/2024,7.5,4.5,,111,1441.68,139.306,4.67132,18,147.981,29,39.8731
C_14_6,Pink,C_14_6_Pink,14,control,Post1,13/03/2024,7.5,4.5,,38,710.378,77.5773,7.00699,10,86.4195,17,25.025
C_14_6,Pink,C_14_6_Pink,14,control,Post2,16/03/2024,7.5,4.5,,34,1337.36,158.158,11.1778,29,176.176,44,61.3945
C_14_6,Pink,C_14_6_Pink,14,control,Post3,19/03/2024,7.5,4.5,,37,726.881,100.433,16.016,19,119.953,31,41.0409
C_14_6,Pink,C_14_6_Pink,14,control,Post4,22/03/2024,7.5,4.5,,26,2859.03,343.509,19.8531,26,368.367,48,58.2247
C_14_6,Untagged,C_14_6_Untagged,14,control,Pre2,19/02/2024,,,,Never leaves,0,0,0,0,0,0,0
C_14_6,Untagged,C_14_6_Untagged,14,control,Pre3,22/02/2024,,,,Never leaves,0,0,0,0,0,0,0
C_14_6,Untagged,C_14_6_Untagged,14,control,Pre4,25/02/2024,,,,110,1710.13,191.691,6.67332,31,206.372,50,78.912
C_14_6,Untagged,C_14_6_Untagged,14,control,Post1,13/03/2024,,,,69,1546.45,214.047,48.5484,18,265.765,32,78.912
C_14_6,Untagged,C_14_6_Untagged,14,control,Post2,16/03/2024,,,,33,1264.69,158.992,12.3456,23,175.842,39,50.2167
C_14_6,Untagged,C_14_6_Untagged,14,control,Post3,19/03/2024,,,,36,78.3718,14.6813,1.001,6,17.1838,8,10.1768
C_14_6,Untagged,C_14_6_Untagged,14,control,Post4,22/03/2024,,,,25,23.8181,5.83915,1.001,3,7.84115,3,7.84115
C_14_6,Yellow,C_14_6_Yellow,14,control,Pre1,16/02/2024,8,5.8,,32,1864.07,227.894,20.5205,24,252.919,37,50.3836
C_14_6,Yellow,C_14_6_Yellow,14,control,Pre2,19/02/2024,8,5.8,,41,1791.62,251.918,60.7273,24,317.15,37,99.9331
C_14_6,Yellow,C_14_6_Yellow,14,control,Pre3,22/02/2024,8,5.8,,41,2588.07,369.035,60.7273,23,435.101,38,79.0789
C_14_6,Yellow,C_14_6_Yellow,14,control,Pre4,25/02/2024,8,5.8,,112,2413.39,305.805,47.047,31,359.526,59,91.7583
C_14_6,Yellow,C_14_6_Yellow,14,control,Post1,13/03/2024,8,5.8,,39,1126.26,141.475,11.011,27,158.992,46,64.2308
C_14_6,Yellow,C_14_6_Yellow,14,control,Post2,16/03/2024,8,5.8,,35,758.837,107.607,17.5175,14,127.961,23,33.3666
C_14_6,Yellow,C_14_6_Yellow,14,control,Post3,19/03/2024,8,5.8,,38,1568.51,192.692,28.8621,27,227.394,44,71.2378
C_14_6,Yellow,C_14_6_Yellow,14,control,Post4,22/03/2024,8,5.8,,27,3035.7,350.683,28.6953,24,383.716,41,60.7273
C_14_7,Blue,C_14_7_Blue,14,control,Pre1,16/02/2024,9.4,9,,Never Leaves,0,0,0,0,0,0,0
C_14_7,Blue,C_14_7_Blue,14,control,Pre2,19/02/2024,9.4,9,,46,694.103,82.0819,31.6983,21,119.786,31,90.4236
C_14_7,Blue,C_14_7_Blue,14,control,Pre3,22/02/2024,9.4,9,,46,995.136,98.7653,5.17183,23,108.608,35,59.8931
C_14_7,Blue,C_14_7_Blue,14,control,Pre4,25/02/2024,9.4,9,,117,1445.46,130.297,4.004,23,140.64,35,63.2298
C_14_7,Blue,C_14_7_Blue,14,control,Post1,14/03/2024,9.4,9,,43,1069.47,115.449,30.1968,25,151.318,41,70.4036
C_14_7,Blue,C_14_7_Blue,14,control,Post2,16/03/2024,9.4,9,,38,1990.39,202.702,28.028,43,240.573,62,121.955
C_14_7,Blue,C_14_7_Blue,14,control,Post3,19/03/2024,9.4,9,,42,-,-,-,-,-,-,-
C_14_7,Blue,C_14_7_Blue,14,control,Post4,22/03/2024,9.4,9,,31,217.512,36.7033,90.0899,3,127.627,4,13.5135
C_14_7,Orange,C_14_7_Orange,14,control,Pre1,16/02/2024,8.7,7.4,,37,982.1,120.62,17.5175,22,142.475,34,77.5773
C_14_7,Orange,C_14_7_Orange,14,control,Pre2,19/02/2024,8.7,7.4,,47,656.347,84.5843,11.5115,23,99.933,31,52.7192
C_14_7,Orange,C_14_7_Orange,14,control,Pre3,22/02/2024,8.7,7.4,,Never leaves,0,0,0,0,0,0,0
C_14_7,Orange,C_14_7_Orange,14,control,Pre4,25/02/2024,8.7,7.4,,118,1481.37,150.483,6.00599,29,163.663,43,61.3945
C_14_7,Orange,C_14_7_Orange,14,control,Post1,14/03/2024,8.7,7.4,,44,1270.65,111.278,5.00499,19,120.62,31,38.7053
C_14_7,Orange,C_14_7_Orange,14,control,Post2,16/03/2024,8.7,7.4,,39,976.021,129.462,9.00898,32,145.312,51,81.4145
C_14_7,Orange,C_14_7_Orange,14,control,Post3,19/03/2024,8.7,7.4,,43,958.044,112.946,6.33965,27,126.459,34,57.8911
C_14_7,Orange,C_14_7_Orange,14,control,Post4,22/03/2024,8.7,7.4,,32,2501.56,255.421,11.8451,36,274.774,62,76.4095
C_14_7,Pink,C_14_7_Pink,14,control,Pre1,16/02/2024,8.5,6.5,,38,3957.31,418.418,56.2228,29,479.812,55,88.2548
C_14_7,Pink,C_14_7_Pink,14,control,Pre2,19/02/2024,8.5,6.5,,48,682.113,90.4235,310.977,13,403.569,24,319.318
C_14_7,Pink,C_14_7_Pink,14,control,Pre3,22/02/2024,8.5,6.5,,47,3641.87,393.059,22.8561,26,421.42,52,63.5634
C_14_7,Pink,C_14_7_Pink,14,control,Pre4,25/02/2024,8.5,6.5,,119,4001.51,383.382,11.1778,36,401.233,69,77.0768
C_14_7,Pink,C_14_7_Pink,14,control,Post1,14/03/2024,8.5,6.5,,45,3866.58,389.055,27.6943,29,422.254,54,77.2437
C_14_7,Pink,C_14_7_Pink,14,control,Post2,16/03/2024,8.5,6.5,,40,2683.93,314.981,81.5813,36,402.735,64,107.941
C_14_7,Pink,C_14_7_Pink,14,control,Post3,19/03/2024,8.5,6.5,,44,1849.72,202.202,13.8471,15,219.052,29,50.0499
C_14_7,Pink,C_14_7_Pink,14,control,Post4,22/03/2024,8.5,6.5,,33,1349.76,182.682,417.416,1,600.265,1,1.5015
C_14_7,Yellow,C_14_7_Yellow,14,control,Pre1,16/02/2024,9.8,9.8,,Never Leaves,0,0,0,0,0,0,0
C_14_7,Yellow,C_14_7_Yellow,14,control,Pre2,19/02/2024,9.8,9.8,,Never leaves,0,0,0,0,0,0,0
C_14_7,Yellow,C_14_7_Yellow,14,control,Pre3,22/02/2024,9.8,9.8,,48,831.958,97.7643,98.0979,16,199.199,29,146.48
C_14_7,Yellow,C_14_7_Yellow,14,control,Pre4,25/02/2024,9.8,9.8,,120,843.138,104.604,51.8851,20,160.494,30,112.279
C_14_7,Yellow,C_14_7_Yellow,14,control,Post1,14/03/2024,9.8,9.8,,46,2563.6,172.809,116.343,24,324.324,41,224.557
C_14_7,Yellow,C_14_7_Yellow,14,control,Post2,16/03/2024,9.8,9.8,,41,1220.21,136.636,20.02,30,166.166,46,83.5834
C_14_7,Yellow,C_14_7_Yellow,14,control,Post3,19/03/2024,9.8,9.8,,45,1838.99,159.826,3.003,24,168.001,41,63.2298
C_14_7,Yellow,C_14_7_Yellow,14,control,Post4,22/03/2024,9.8,9.8,,34,867.911,101.768,7.34066,19,113.447,24,55.7223
C_14_8,Blue,C_14_8_Blue,14,control,Pre1,17/02/2024,7.6,4.7,,43,1220.52,154.154,277.944,29,438.938,47,103.937
C_14_8,Blue,C_14_8_Blue,14,control,Pre2,20/02/2024,7.6,4.7,,53,3094.5,340.673,36.7033,43,387.053,86,124.291
C_14_8,Blue,C_14_8_Blue,14,control,Pre3,23/02/2024,7.6,4.7,,53,3185.46,379.879,14.014,38,402.068,72,113.613
C_14_8,Blue,C_14_8_Blue,14,control,Pre4,26/02/2024,7.6,4.7,,124,3044.09,334.834,26.3596,47,372.705,90,132.466
C_14_8,Blue,C_14_8_Blue,14,control,Post1,14/03/2024,7.6,4.7,,49,2611.87,311.978,93.4266,36,413.746,68,138.972
C_14_8,Blue,C_14_8_Blue,14,control,Post2,17/03/2024,7.6,4.7,,45,2002.66,247.58,41.8751,30,296.629,59,118.285
C_14_8,Blue,C_14_8_Blue,14,control,Post3,20/03/2024,7.6,4.7,,50,1586.87,197.697,24.5245,29,228.895,51,107.941
C_14_8,Blue,C_14_8_Blue,14,control,Post4,23/03/2024,7.6,4.7,,38,3049.32,315.815,11.011,35,334.334,69,107.607
C_14_8,Orange,C_14_8_Orange,14,control,Pre1,17/02/2024,8.4,5.6,,44,4620.56,399.566,42.3756,41,449.282,83,123.123
C_14_8,Orange,C_14_8_Orange,14,control,Pre2,20/02/2024,8.4,5.6,,54,3780.44,332.498,4.17082,49,346.512,94,107.44
C_14_8,Orange,C_14_8_Orange,14,control,Pre3,23/02/2024,8.4,5.6,,54,2284.68,175.842,0.834165,25,183.516,44,49.0489
C_14_8,Orange,C_14_8_Orange,14,control,Pre4,26/02/2024,8.4,5.6,,125,2078.32,210.877,19.5195,32,238.571,58,99.5993
C_14_8,Orange,C_14_8_Orange,14,control,Post1,14/03/2024,8.4,5.6,,50,1149.89,148.648,9.50948,42,166.833,61,86.92
C_14_8,Orange,C_14_8_Orange,14,control,Post2,17/03/2024,8.4,5.6,,46,1086.15,106.773,5.33866,17,115.282,29,41.0409
C_14_8,Orange,C_14_8_Orange,14,control,Post3,20/03/2024,8.4,5.6,,51,1810.57,164.497,5.33866,40,178.511,63,79.5793
C_14_8,Orange,C_14_8_Orange,14,control,Post4,23/03/2024,8.4,5.6,,39,2170.64,186.186,6.33965,36,199.866,63,74.908
C_14_8,Pink,C_14_8_Pink,14,control,Pre1,17/02/2024,8,5,,45,3437.47,297.964,5.33866,32,308.808,58,78.7452
C_14_8,Pink,C_14_8_Pink,14,control,Pre2,20/02/2024,8,5,,55,5262.05,427.76,5.50549,48,442.775,96,99.7661
C_14_8,Pink,C_14_8_Pink,14,control,Pre3,23/02/2024,8,5,,55,4963.98,383.716,8.50848,50,400.9,98,92.926
C_14_8,Pink,C_14_8_Pink,14,control,Pre4,26/02/2024,8,5,,126,4392.5,386.052,17.017,46,413.245,83,110.777
C_14_8,Pink,C_14_8_Pink,14,control,Post1,14/03/2024,8,5,,51,1843.19,189.856,7.34065,43,206.039,67,80.2467
C_14_8,Pink,C_14_8_Pink,14,control,Post2,17/03/2024,8,5,,47,4627.29,334.333,5.33866,43,347.68,84,93.5933
C_14_8,Pink,C_14_8_Pink,14,control,Post3,20/03/2024,8,5,,52,764.319,79.4125,1.16783,12,83.0828,21,28.3616
C_14_8,Pink,C_14_8_Pink,14,control,Post4,23/03/2024,8,5,,40,1872.02,223.223,294.127,16,520.018,28,108.775
C_14_8,Yellow,C_14_8_Yellow,14,control,Pre1,17/02/2024,7.9,4.8,,46,5422.69,518.184,11.3447,21,533.866,41,37.5375
C_14_8,Yellow,C_14_8_Yellow,14,control,Pre2,20/02/2024,7.9,4.8,,56,4268.11,467.967,11.6783,32,485.651,60,82.2488
C_14_8,Yellow,C_14_8_Yellow,14,control,Pre3,23/02/2024,7.9,4.8,,56,3471,392.392,85.4186,33,484.984,68,109.943
C_14_8,Yellow,C_14_8_Yellow,14,control,Pre4,26/02/2024,7.9,4.8,,127,1886.99,221.054,15.5155,22,241.908,39,61.0609
C_14_8,Yellow,C_14_8_Yellow,14,control,Post1,14/03/2024,7.9,4.8,,52,1940.68,234.401,25.025,34,266.433,54,86.7533
C_14_8,Yellow,C_14_8_Yellow,14,control,Post2,17/03/2024,7.9,4.8,,48,3857.62,397.564,32.032,34,436.269,60,76.9101
C_14_8,Yellow,C_14_8_Yellow,14,control,Post3,20/03/2024,7.9,4.8,,53,2139.94,219.719,5.5055,31,230.897,54,62.5624
C_14_8,Yellow,C_14_8_Yellow,14,control,Post4,23/03/2024,7.9,4.8,,41,3600.85,396.896,14.1808,28,416.416,54,70.9041
C_14_9,Blue,C_14_9_Blue,14,control,Pre1,17/02/2024,7.1,3.5,,51,4706.98,444.277,16.5165,38,467.633,74,90.5904
C_14_9,Blue,C_14_9_Blue,14,control,Pre2,20/02/2024,7.1,3.5,,61,2825.79,247.747,7.00699,40,266.266,66,78.4116
C_14_9,Blue,C_14_9_Blue,14,control,Pre3,23/02/2024,7.1,3.5,,60,1792.55,172.672,3.003,31,184.851,51,58.2248
C_14_9,Blue,C_14_9_Blue,14,control,Pre4,26/02/2024,7.1,3.5,,132,2092.14,193.193,3.003,29,202.869,54,59.5595
C_14_9,Blue,C_14_9_Blue,14,control,Post1,14/03/2024,7.1,3.5,,56,1405.03,161.828,33.1998,32,201.701,52,79.4126
C_14_9,Blue,C_14_9_Blue,14,control,Post2,17/03/2024,7.1,3.5,,52,867.551,94.2608,5.50549,19,103.937,28,39.8731
C_14_9,Blue,C_14_9_Blue,14,control,Post3,20/03/2024,7.1,3.5,,57,1816.24,209.876,14.8482,23,230.563,38,52.5525
C_14_9,Blue,C_14_9_Blue,14,control,Post4,23/03/2024,7.1,3.5,,45,2068.74,229.729,22.3557,30,260.427,48,85.0849
C_14_9,Orange,C_14_9_Orange,14,control,Pre1,17/02/2024,7.2,3.8,,Never Leaves,0,0,0,0,0,0,0
C_14_9,Orange,C_14_9_Orange,14,control,Pre2,20/02/2024,7.2,3.8,,Never leaves,0,0,0,0,0,0,0
C_14_9,Orange,C_14_9_Orange,14,control,Pre3,23/02/2024,7.2,3.8,,61,775.558,94.2606,3.67033,18,101.434,27,41.5414
C_14_9,Orange,C_14_9_Orange,14,control,Pre4,26/02/2024,7.2,3.8,,133,363.366,42.0419,2.66933,10,47.2137,15,20.8541
C_14_9,Orange,C_14_9_Orange,14,control,Post1,14/03/2024,7.2,3.8,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
C_14_9,Orange,C_14_9_Orange,14,control,Post2,17/03/2024,7.2,3.8,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
C_14_9,Orange,C_14_9_Orange,14,control,Post3,20/03/2024,7.2,3.8,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
C_14_9,Orange,C_14_9_Orange,14,control,Post4,23/03/2024,7.2,3.8,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
C_14_9,Pink,C_14_9_Pink,14,control,Pre1,17/02/2024,7.2,3.8,,52,2788.28,243.409,3.67033,32,254.587,61,73.5734
C_14_9,Pink,C_14_9_Pink,14,control,Pre2,20/02/2024,7.2,3.8,,62,4825.52,405.905,5.00499,42,418.584,77,78.4115
C_14_9,Pink,C_14_9_Pink,14,control,Pre3,23/02/2024,7.2,3.8,,62,4390.83,434.433,7.50748,30,447.112,55,61.3945
C_14_9,Pink,C_14_9_Pink,14,control,Pre4,26/02/2024,7.2,3.8,,134,3826.91,316.983,1.66833,29,324.157,55,52.2187
C_14_9,Pink,C_14_9_Pink,14,control,Post1,14/03/2024,7.2,3.8,,57,683.431,62.5624,0.333666,8,64.2307,14,14.6813
C_14_9,Pink,C_14_9_Pink,14,control,Post2,17/03/2024,7.2,3.8,,53,822.352,86.92,2.66933,11,93.2596,17,20.02
C_14_9,Pink,C_14_9_Pink,14,control,Post3,20/03/2024,7.2,3.8,,58,3945.86,379.545,9.67631,31,395.728,55,59.5594
C_14_9,Pink,C_14_9_Pink,14,control,Post4,23/03/2024,7.2,3.8,,46,2207.18,244.077,3.83716,27,254.42,44,54.5544
C_14_9,Yellow,C_14_9_Yellow,14,control,Pre1,17/02/2024,7.9,5.5,,Never Leaves,0,0,0,0,0,0,0
C_14_9,Yellow,C_14_9_Yellow,14,control,Pre2,20/02/2024,7.9,5.5,,63,2848.85,303.636,17.5175,42,328.995,71,102.102
C_14_9,Yellow,C_14_9_Yellow,14,control,Pre3,23/02/2024,7.9,5.5,,63,2701.45,293.793,26.3596,50,330.83,78,113.447
C_14_9,Yellow,C_14_9_Yellow,14,control,Pre4,26/02/2024,7.9,5.5,,135,2373.99,226.059,9.17582,26,239.906,48,56.056
C_14_9,Yellow,C_14_9_Yellow,14,control,Post1,14/03/2024,7.9,5.5,,Never Leaves,0,0,0,0,0,0,0
C_14_9,Yellow,C_14_9_Yellow,14,control,Post2,17/03/2024,7.9,5.5,,Never Leaves,0,0,0,0,0,0,0
C_14_9,Yellow,C_14_9_Yellow,14,control,Post3,20/03/2024,7.9,5.5,,Never Leaves,0,0,0,0,0,0,0
C_14_9,Yellow,C_14_9_Yellow,14,control,Post4,23/03/2024,7.9,5.5,,47,3458.82,281.114,4.33766,54,295.295,89,81.9151
E_14_1,Blue,E_14_1_Blue,14,exposed,Pre1,15/02/2024,7.5,3.7,,3,4967.23,522.355,17.6843,18,544.043,45,54.8881
E_14_1,Blue,E_14_1_Blue,14,exposed,Pre2,18/02/2024,7.5,3.7,,5,4770.2,477.477,23.6903,22,504.837,42,54.2208
E_14_1,Blue,E_14_1_Blue,14,exposed,Pre3,21/02/2024,7.5,3.7,,4,2562.39,247.747,16.6833,22,268.601,44,70.5704
E_14_1,Blue,E_14_1_Blue,14,exposed,Pre4,24/02/2024,7.5,3.7,,78,1784.08,190.524,50.5505,19,245.745,40,98.5984
E_14_1,Blue,E_14_1_Blue,14,exposed,Post1,12/03/2024,7.5,3.7,,4,141.52,17.5175,26.1928,3,44.2108,6,20.02
E_14_1,Blue,E_14_1_Blue,14,exposed,Post2,15/03/2024,7.5,3.7,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_1,Blue,E_14_1_Blue,14,exposed,Post3,18/03/2024,7.5,3.7,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_1,Blue,E_14_1_Blue,14,exposed,Post4,21/03/2024,7.5,3.7,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_1,Orange,E_14_1_Orange,14,exposed,Pre1,15/02/2024,7.4,3.6,,4,3241.92,299.465,44.8781,22,349.015,47,83.0828
E_14_1,Orange,E_14_1_Orange,14,exposed,Pre2,18/02/2024,7.4,3.6,,6_untag,2452.36,214.547,179.012,37,400.9,59,275.108
E_14_1,Orange,E_14_1_Orange,14,exposed,Pre3,21/02/2024,7.4,3.6,,5,4587.61,379.045,11.6783,39,397.396,69,92.0918
E_14_1,Orange,E_14_1_Orange,14,exposed,Pre4,24/02/2024,7.4,3.6,,79_notag,2104.5,261.427,48.7152,50,321.654,82,154.654
E_14_1,Orange,E_14_1_Orange,14,exposed,Post1,12/03/2024,7.4,3.6,,5_Untag,3144.52,309.809,38.2048,29,353.352,56,101.434
E_14_1,Orange,E_14_1_Orange,14,exposed,Post2,15/03/2024,7.4,3.6,,5_Untag,2005.06,199.365,88.2547,25,292.792,45,156.99
E_14_1,Orange,E_14_1_Orange,14,exposed,Post3,18/03/2024,7.4,3.6,,Untag_5,1092.47,111.611,5.83915,36,125.458,47,70.5704
E_14_1,Orange,E_14_1_Orange,14,exposed,Post4,21/03/2024,7.4,3.6,,Untag_3,996.687,114.614,4.50449,37,128.295,54,67.5674
E_14_1,Pink,E_14_1_Pink,14,exposed,Pre1,15/02/2024,8.5,6.3,,Never Leaves,0,0,0,0,0,0,0
E_14_1,Pink,E_14_1_Pink,14,exposed,Pre2,18/02/2024,8.5,6.3,,Never leaves,0,0,0,0,0,0,0
E_14_1,Pink,E_14_1_Pink,14,exposed,Pre3,21/02/2024,8.5,6.3,,6,780.259,51.2177,0.333666,9,54.7212,15,16.5165
E_14_1,Pink,E_14_1_Pink,14,exposed,Pre4,24/02/2024,8.5,6.3,,Never leaves,0,0,0,0,0,0,0
E_14_1,Pink,E_14_1_Pink,14,exposed,Post1,12/03/2024,8.5,6.3,,6,661.446,57.2237,8.17482,6,66.5664,11,18.8521
E_14_1,Pink,E_14_1_Pink,14,exposed,Post2,15/03/2024,8.5,6.3,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_1,Pink,E_14_1_Pink,14,exposed,Post3,18/03/2024,8.5,6.3,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_1,Pink,E_14_1_Pink,14,exposed,Post4,21/03/2024,8.5,6.3,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_1,Yellow,E_14_1_Yellow,14,exposed,Pre1,15/02/2024,8.8,7.3,,5,4442.14,498.498,30.6973,13,531.531,35,49.7163
E_14_1,Yellow,E_14_1_Yellow,14,exposed,Pre2,18/02/2024,8.8,7.3,,7,1345.89,145.478,164.331,19,313.646,33,161.995
E_14_1,Yellow,E_14_1_Yellow,14,exposed,Pre3,21/02/2024,8.8,7.3,,7,3538.19,389.222,94.5944,25,488.321,46,121.955
E_14_1,Yellow,E_14_1_Yellow,14,exposed,Pre4,24/02/2024,8.8,7.3,,80,2717.46,344.511,113.113,32,464.297,57,115.782
E_14_1,Yellow,E_14_1_Yellow,14,exposed,Post1,12/03/2024,8.8,7.3,,7,1671.69,161.495,53.053,19,218.218,33,77.4106
E_14_1,Yellow,E_14_1_Yellow,14,exposed,Post2,15/03/2024,8.8,7.3,,6,907.038,106.44,12.6793,26,125.625,40,47.7143
E_14_1,Yellow,E_14_1_Yellow,14,exposed,Post3,18/03/2024,8.8,7.3,,6,2897.31,288.121,15.8492,36,310.143,64,77.9111
E_14_1,Yellow,E_14_1_Yellow,14,exposed,Post4,21/03/2024,8.8,7.3,,4,969.738,119.953,29.5295,29,156.656,40,68.0679
E_14_10,Blue,E_14_10_Blue,14,exposed,Pre1,17/02/2024,10.1,10.9,,Never Leaves,0,0,0,0,0,0,0
E_14_10,Blue,E_14_10_Blue,14,exposed,Pre2,20/02/2024,10.1,10.9,,72,548.145,48.8821,3.16983,12,55.0549,18,30.0299
E_14_10,Blue,E_14_10_Blue,14,exposed,Pre3,23/02/2024,10.1,10.9,,71,2342.61,254.587,78.9121,41,343.009,70,198.365
E_14_10,Blue,E_14_10_Blue,14,exposed,Pre4,26/02/2024,10.1,10.9,,Never leaves,0,0,0,0,0,0,0
E_14_10,Blue,E_14_10_Blue,14,exposed,Post1,14/03/2024,10.1,10.9,,Never Leaves,0,0,0,0,0,0,0
E_14_10,Blue,E_14_10_Blue,14,exposed,Post2,17/03/2024,10.1,10.9,,Never Leaves,0,0,0,0,0,0,0
E_14_10,Blue,E_14_10_Blue,14,exposed,Post3,20/03/2024,10.1,10.9,,66,196.478,17.017,0.333666,3,17.8512,5,7.17383
E_14_10,Blue,E_14_10_Blue,14,exposed,Post4,23/03/2024,10.1,10.9,,Never leaves,0,0,0,0,0,0,0
E_14_10,Orange,E_14_10_Orange,14,exposed,Pre1,17/02/2024,9.5,8.5,,59,640.818,97.4305,78.0778,20,179.679,28,131.131
E_14_10,Orange,E_14_10_Orange,14,exposed,Pre2,20/02/2024,9.5,8.5,,73,481.345,84.4176,108.608,13,196.53,20,162.329
E_14_10,Orange,E_14_10_Orange,14,exposed,Pre3,23/02/2024,9.5,8.5,,72,1972.6,266.766,65.2317,39,341.34,59,152.652
E_14_10,Orange,E_14_10_Orange,14,exposed,Pre4,26/02/2024,9.5,8.5,,144,2535.46,314.647,27.5274,45,353.686,75,123.456
E_14_10,Orange,E_14_10_Orange,14,exposed,Post1,14/03/2024,9.5,8.5,,65,3069,348.014,54.7212,21,408.574,36,73.7402
E_14_10,Orange,E_14_10_Orange,14,exposed,Post2,17/03/2024,9.5,8.5,,61,1090.4,157.157,33.7003,35,198.531,52,101.268
E_14_10,Orange,E_14_10_Orange,14,exposed,Post3,20/03/2024,9.5,8.5,,67,3174.14,368.701,48.7152,33,423.422,57,111.945
E_14_10,Orange,E_14_10_Orange,14,exposed,Post4,23/03/2024,9.5,8.5,,55,1286.28,164.998,10.3436,37,182.682,54,81.0808
E_14_10,Pink,E_14_10_Pink,14,exposed,Pre1,17/02/2024,9,7.2,,60,1636.94,147.314,3.33666,14,153.82,29,47.2137
E_14_10,Pink,E_14_10_Pink,14,exposed,Pre2,20/02/2024,9,7.2,,74,2105.74,208.875,7.84116,30,223.39,49,86.5864
E_14_10,Pink,E_14_10_Pink,14,exposed,Pre3,23/02/2024,9,7.2,,73,1724.17,185.685,9.84315,33,204.537,48,61.7282
